Title,Sex.x,Age,Skinny,Date_Time,Year,Sex.y,Age_Class,Strength,Degree,Betweenness,Eigenvector
5009,FemaleJ,Adult,No,2013-09-04,2013,FemaleJ,Adult,6.36825396825397,23,0.358105646630237,0.85770395706038
5009,FemaleJ,Adult,No,2013-09-05,2013,FemaleJ,Adult,6.36825396825397,23,0.358105646630237,0.85770395706038
5009,FemaleJ,Adult,No,2018-07-06,2018,NA,NA,NA,NA,NA,NA
5009,FemaleJ,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
501,NA,Adult,No,1990-08-06,1990,NA,Adult,3.73333333333333,7,0.00192604006163328,0.0396352199266407
501,NA,Adult,No,1990-08-08,1990,NA,Adult,3.73333333333333,7,0.00192604006163328,0.0396352199266407
5011,FemaleJ,Adult,No,2011-06-28,2011,FemaleJ,Adult,1.31904761904762,4,2.1969744523256e-4,0.0089136494521902
5011,FemaleJ,Adult,No,2011-08-23,2011,FemaleJ,Adult,1.31904761904762,4,2.1969744523256e-4,0.0089136494521902
5015,FemaleJ,Adult,No,2011-07-24,2011,FemaleJ,Adult,3.3,6,0.021718661728705,0.00946307838052525
5015,FemaleJ,Adult,No,2011-08-31,2011,FemaleJ,Adult,3.3,6,0.021718661728705,0.00946307838052525
5016,FemaleJ,Adult,No,2011-07-24,2011,FemaleJ,Adult,3.15238095238095,8,7.5324838365451e-4,0.00957169445533062
5016,FemaleJ,Adult,No,2011-08-22,2011,FemaleJ,Adult,3.15238095238095,8,7.5324838365451e-4,0.00957169445533062
5018,Male,Adult,No,2011-07-29,2011,Male,Adult,6.06192973692974,26,0.0373694892557488,0.00442521591730862
5018,Male,Adult,No,2011-08-14,2011,Male,Adult,6.06192973692974,26,0.0373694892557488,0.00442521591730862
5018,Male,Adult,No,2011-08-17,2011,Male,Adult,6.06192973692974,26,0.0373694892557488,0.00442521591730862
5018,Male,Adult,No,2011-08-18,2011,Male,Adult,6.06192973692974,26,0.0373694892557488,0.00442521591730862
5018,Male,Adult,No,2011-08-21,2011,Male,Adult,6.06192973692974,26,0.0373694892557488,0.00442521591730862
5018,Male,Adult,No,2011-08-22,2011,Male,Adult,6.06192973692974,26,0.0373694892557488,0.00442521591730862
5018,Male,Adult,No,2011-08-23,2011,Male,Adult,6.06192973692974,26,0.0373694892557488,0.00442521591730862
5018,Male,Adult,No,2011-08-31,2011,Male,Adult,6.06192973692974,26,0.0373694892557488,0.00442521591730862
5018,Male,Adult,No,2015-08-04,2015,Male,Adult,2.9,4,0,0.0195230449254645
5018,Male,Adult,No,2016-07-17,2016,Male,Adult,13.9357142857143,27,0.00740522401596227,0.30962970981646
5018,Male,Adult,No,2018-05-16,2018,NA,NA,NA,NA,NA,NA
5019,Male,Adult,No,2011-07-28,2011,Male,Adult,8.50439837939838,37,0.275134433912916,0.0836394784622376
5019,Male,Adult,No,2011-07-29,2011,Male,Adult,8.50439837939838,37,0.275134433912916,0.0836394784622376
5019,Male,Adult,No,2011-08-14,2011,Male,Adult,8.50439837939838,37,0.275134433912916,0.0836394784622376
5019,Male,Adult,No,2011-08-17,2011,Male,Adult,8.50439837939838,37,0.275134433912916,0.0836394784622376
5019,Male,Adult,No,2011-08-18,2011,Male,Adult,8.50439837939838,37,0.275134433912916,0.0836394784622376
5019,Male,Adult,No,2011-08-19,2011,Male,Adult,8.50439837939838,37,0.275134433912916,0.0836394784622376
5019,Male,Adult,No,2011-08-22,2011,Male,Adult,8.50439837939838,37,0.275134433912916,0.0836394784622376
5019,Male,Adult,No,2011-08-25,2011,Male,Adult,8.50439837939838,37,0.275134433912916,0.0836394784622376
5019,Male,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
5021,NA,Adult,No,2011-07-29,2011,NA,Adult,4.43174603174603,13,0.00100433117820601,0.00308408004726935
5021,NA,Adult,No,2011-08-14,2011,NA,Adult,4.43174603174603,13,0.00100433117820601,0.00308408004726935
5021,NA,Adult,No,2011-08-17,2011,NA,Adult,4.43174603174603,13,0.00100433117820601,0.00308408004726935
5021,NA,Adult,No,2011-08-22,2011,NA,Adult,4.43174603174603,13,0.00100433117820601,0.00308408004726935
5021,NA,Adult,No,2018-05-17,2018,NA,NA,NA,NA,NA,NA
5024,FemaleJ,Adult,No,2011-08-19,2011,FemaleJ,Adult,8.33333333333333,14,6.0202806420871e-4,0.206632827149924
5024,FemaleJ,Adult,No,2011-08-25,2011,FemaleJ,Adult,8.33333333333333,14,6.0202806420871e-4,0.206632827149924
5024,FemaleJ,Adult,No,2015-08-03,2015,FemaleJ,Adult,4.36031746031746,11,0.0310745592435733,0.143852751871819
5024,FemaleJ,Adult,No,2015-08-16,2015,FemaleJ,Adult,4.36031746031746,11,0.0310745592435733,0.143852751871819
5024,FemaleJ,Adult,No,2015-08-20,2015,FemaleJ,Adult,4.36031746031746,11,0.0310745592435733,0.143852751871819
5025,FemaleJ,Adult,No,2011-07-29,2011,FemaleJ,Adult,8.16839826839827,22,0.00976712070805348,8.2027989027057e-4
5025,FemaleJ,Adult,No,2011-08-15,2011,FemaleJ,Adult,8.16839826839827,22,0.00976712070805348,8.2027989027057e-4
5025,FemaleJ,Adult,No,2011-08-18,2011,FemaleJ,Adult,8.16839826839827,22,0.00976712070805348,8.2027989027057e-4
5025,FemaleJ,Adult,No,2011-08-22,2011,FemaleJ,Adult,8.16839826839827,22,0.00976712070805348,8.2027989027057e-4
5025,FemaleJ,Adult,No,2011-08-31,2011,FemaleJ,Adult,8.16839826839827,22,0.00976712070805348,8.2027989027057e-4
5025,FemaleJ,Adult,No,2015-08-21,2015,FemaleJ,Adult,7.61666666666667,15,0,0.387319466020262
5025,FemaleJ,Adult,No,2015-08-29,2015,FemaleJ,Adult,7.61666666666667,15,0,0.387319466020262
5025,FemaleJ,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
5026,FemaleJ,Adult,No,2011-07-29,2011,FemaleJ,Adult,2.51118326118326,9,0,4.2584102719191e-4
5026,FemaleJ,Adult,No,2011-08-18,2011,FemaleJ,Adult,2.51118326118326,9,0,4.2584102719191e-4
5026,FemaleJ,Adult,No,2011-08-22,2011,FemaleJ,Adult,2.51118326118326,9,0,4.2584102719191e-4
5026,FemaleJ,Adult,No,2018-08-15,2018,NA,NA,NA,NA,NA,NA
5026,FemaleJ,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
5027,FemaleJ,Adult,No,2011-07-29,2011,FemaleJ,Adult,6.51118326118326,19,0.00256941393091038,5.2112067915632e-4
5027,FemaleJ,Adult,No,2011-08-14,2011,FemaleJ,Adult,6.51118326118326,19,0.00256941393091038,5.2112067915632e-4
5027,FemaleJ,Adult,No,2011-08-15,2011,FemaleJ,Adult,6.51118326118326,19,0.00256941393091038,5.2112067915632e-4
5027,FemaleJ,Adult,No,2011-08-27,2011,FemaleJ,Adult,6.51118326118326,19,0.00256941393091038,5.2112067915632e-4
5027,FemaleJ,Adult,No,2011-08-31,2011,FemaleJ,Adult,6.51118326118326,19,0.00256941393091038,5.2112067915632e-4
5027,FemaleJ,Adult,No,2013-09-01,2013,FemaleJ,Adult,0.535714285714286,2,0,0.0254135889070408
5027,FemaleJ,Adult,No,2018-07-06,2018,NA,NA,NA,NA,NA,NA
5027,FemaleJ,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
5028,FemaleJ,Adult,No,2011-07-29,2011,FemaleJ,Adult,5.72247752247752,18,0.00742786600548198,0.00293471082960869
5028,FemaleJ,Adult,No,2011-08-14,2011,FemaleJ,Adult,5.72247752247752,18,0.00742786600548198,0.00293471082960869
5028,FemaleJ,Adult,No,2011-08-15,2011,FemaleJ,Adult,5.72247752247752,18,0.00742786600548198,0.00293471082960869
5028,FemaleJ,Adult,No,2011-08-18,2011,FemaleJ,Adult,5.72247752247752,18,0.00742786600548198,0.00293471082960869
5028,FemaleJ,Adult,No,2011-08-22,2011,FemaleJ,Adult,5.72247752247752,18,0.00742786600548198,0.00293471082960869
5028,FemaleJ,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
5029,FemaleJ,Adult,No,2010-07-24,2010,FemaleJ,Adult,7.52950937950938,23,0.0462327355184498,0.438247223135343
5029,FemaleJ,Adult,No,2010-07-28,2010,FemaleJ,Adult,7.52950937950938,23,0.0462327355184498,0.438247223135343
5029,FemaleJ,Adult,No,2010-08-03,2010,FemaleJ,Adult,7.52950937950938,23,0.0462327355184498,0.438247223135343
5029,FemaleJ,Adult,No,2011-07-29,2011,FemaleJ,Adult,8.02614052614052,24,0.0294771200803465,0.00159776598261086
5029,FemaleJ,Adult,No,2011-08-15,2011,FemaleJ,Adult,8.02614052614052,24,0.0294771200803465,0.00159776598261086
5029,FemaleJ,Adult,No,2011-08-22,2011,FemaleJ,Adult,8.02614052614052,24,0.0294771200803465,0.00159776598261086
5029,FemaleJ,Adult,No,2011-08-27,2011,FemaleJ,Adult,8.02614052614052,24,0.0294771200803465,0.00159776598261086
5029,FemaleJ,Adult,No,2011-08-31,2011,FemaleJ,Adult,8.02614052614052,24,0.0294771200803465,0.00159776598261086
5029,FemaleJ,Adult,No,2015-08-21,2015,FemaleJ,Adult,8.11666666666667,15,0,0.406740574076839
5029,FemaleJ,Adult,No,2015-08-29,2015,FemaleJ,Adult,8.11666666666667,15,0,0.406740574076839
5029,FemaleJ,Adult,No,2018-05-17,2018,NA,NA,NA,NA,NA,NA
5029,FemaleJ,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
5031,Male,Adult,No,2010-07-24,2010,Male,Adult,7.12130092130092,20,0.0566195709052852,0.227249259003922
5031,Male,Adult,No,2010-07-28,2010,Male,Adult,7.12130092130092,20,0.0566195709052852,0.227249259003922
5031,Male,Adult,No,2010-07-30,2010,Male,Adult,7.12130092130092,20,0.0566195709052852,0.227249259003922
5031,Male,Adult,No,2010-07-31,2010,Male,Adult,7.12130092130092,20,0.0566195709052852,0.227249259003922
5031,Male,Adult,No,2010-08-01,2010,Male,Adult,7.12130092130092,20,0.0566195709052852,0.227249259003922
5031,Male,Adult,No,2011-07-29,2011,Male,Adult,7.60380175380176,32,0.0703031824744209,0.0108321802864024
5031,Male,Adult,No,2011-08-14,2011,Male,Adult,7.60380175380176,32,0.0703031824744209,0.0108321802864024
5031,Male,Adult,No,2011-08-18,2011,Male,Adult,7.60380175380176,32,0.0703031824744209,0.0108321802864024
5031,Male,Adult,No,2011-08-22,2011,Male,Adult,7.60380175380176,32,0.0703031824744209,0.0108321802864024
5031,Male,Adult,No,2011-08-24,2011,Male,Adult,7.60380175380176,32,0.0703031824744209,0.0108321802864024
5031,Male,Adult,No,2011-08-27,2011,Male,Adult,7.60380175380176,32,0.0703031824744209,0.0108321802864024
5031,Male,Adult,No,2011-08-31,2011,Male,Adult,7.60380175380176,32,0.0703031824744209,0.0108321802864024
5031,Male,Adult,No,2018-05-17,2018,NA,NA,NA,NA,NA,NA
5031,Male,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
5032,FemaleJ,Adult,No,2010-07-24,2010,FemaleJ,Adult,8.8531746031746,26,0.0473213294641866,0.25854192086585
5032,FemaleJ,Adult,No,2010-07-31,2010,FemaleJ,Adult,8.8531746031746,26,0.0473213294641866,0.25854192086585
5032,FemaleJ,Adult,No,2010-08-03,2010,FemaleJ,Adult,8.8531746031746,26,0.0473213294641866,0.25854192086585
5032,FemaleJ,Adult,No,2011-07-24,2011,FemaleJ,Adult,1.59126984126984,5,0,2.897943316547e-4
5032,FemaleJ,Adult,No,2011-07-29,2011,FemaleJ,Adult,1.59126984126984,5,0,2.897943316547e-4
5032,FemaleJ,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
5033,FemaleJ,Adult,No,2010-07-24,2010,FemaleJ,Adult,7.19047619047619,17,3.3300033300033e-4,0.238631540747484
5033,FemaleJ,Adult,No,2010-07-28,2010,FemaleJ,Adult,7.19047619047619,17,3.3300033300033e-4,0.238631540747484
5033,FemaleJ,Adult,No,2010-07-30,2010,FemaleJ,Adult,7.19047619047619,17,3.3300033300033e-4,0.238631540747484
5033,FemaleJ,Adult,No,2010-07-31,2010,FemaleJ,Adult,7.19047619047619,17,3.3300033300033e-4,0.238631540747484
5033,FemaleJ,Adult,No,2010-08-01,2010,FemaleJ,Adult,7.19047619047619,17,3.3300033300033e-4,0.238631540747484
5033,FemaleJ,Adult,No,2011-07-29,2011,FemaleJ,Adult,5.73661893661894,25,0.0450337915594334,0.0102108633855966
5033,FemaleJ,Adult,No,2011-08-18,2011,FemaleJ,Adult,5.73661893661894,25,0.0450337915594334,0.0102108633855966
5033,FemaleJ,Adult,No,2011-08-21,2011,FemaleJ,Adult,5.73661893661894,25,0.0450337915594334,0.0102108633855966
5033,FemaleJ,Adult,No,2011-08-22,2011,FemaleJ,Adult,5.73661893661894,25,0.0450337915594334,0.0102108633855966
5033,FemaleJ,Adult,No,2011-08-24,2011,FemaleJ,Adult,5.73661893661894,25,0.0450337915594334,0.0102108633855966
5033,FemaleJ,Adult,No,2011-08-31,2011,FemaleJ,Adult,5.73661893661894,25,0.0450337915594334,0.0102108633855966
5033,FemaleJ,Adult,No,2018-05-17,2018,NA,NA,NA,NA,NA,NA
5035,Male,Adult,No,2010-07-28,2010,Male,Adult,2.97936507936508,9,2.4975024975025e-4,0.113877250225815
5035,Male,Adult,No,2010-08-01,2010,Male,Adult,2.97936507936508,9,2.4975024975025e-4,0.113877250225815
5035,Male,Adult,No,2011-07-29,2011,Male,Adult,6.33217893217893,21,0.0739811468704821,0.0602513649740565
5035,Male,Adult,No,2011-08-21,2011,Male,Adult,6.33217893217893,21,0.0739811468704821,0.0602513649740565
5035,Male,Adult,No,2011-08-22,2011,Male,Adult,6.33217893217893,21,0.0739811468704821,0.0602513649740565
5035,Male,Adult,No,2011-08-25,2011,Male,Adult,6.33217893217893,21,0.0739811468704821,0.0602513649740565
5035,Male,Adult,No,2011-08-31,2011,Male,Adult,6.33217893217893,21,0.0739811468704821,0.0602513649740565
5035,Male,Adult,No,2013-09-06,2013,Male,Adult,3.23333333333333,6,0,0.349674479813638
5035,Male,Adult,No,2015-08-15,2015,Male,Adult,7.38571428571429,15,0,0.274502837890259
5035,Male,Adult,No,2015-08-28,2015,Male,Adult,7.38571428571429,15,0,0.274502837890259
5035,Male,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
5036,Male,Adult,No,2010-07-28,2010,Male,Adult,7.86666666666667,17,0,0.244931898343195
5036,Male,Adult,No,2010-07-30,2010,Male,Adult,7.86666666666667,17,0,0.244931898343195
5036,Male,Adult,No,2010-08-03,2010,Male,Adult,7.86666666666667,17,0,0.244931898343195
5036,Male,Adult,No,2011-08-21,2011,Male,Adult,5.57546897546898,18,6.27706986378758e-5,0.00155155500073247
5036,Male,Adult,No,2011-08-24,2011,Male,Adult,5.57546897546898,18,6.27706986378758e-5,0.00155155500073247
5036,Male,Adult,No,2011-08-31,2011,Male,Adult,5.57546897546898,18,6.27706986378758e-5,0.00155155500073247
5036,Male,Adult,No,2013-09-02,2013,Male,Adult,2.53333333333333,4,0,0.1824269987824
5036,Male,Adult,No,2015-06-14,2015,Male,Adult,7.71904761904762,15,5.4171180931744e-4,0.214080847398305
5036,Male,Adult,No,2015-08-28,2015,Male,Adult,7.71904761904762,15,5.4171180931744e-4,0.214080847398305
5036,Male,Adult,No,2016-07-24,2016,Male,Adult,13.5746031746032,40,0.00480682024306185,0.603916025516705
5036,Male,Adult,No,2018-05-17,2018,NA,NA,NA,NA,NA,NA
5036,Male,Adult,No,2018-07-06,2018,NA,NA,NA,NA,NA,NA
5036,Male,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
5039,Male,Adult,No,2010-07-30,2010,Male,Adult,5.80714285714286,17,0.0724608724608724,0.186863769081037
5039,Male,Adult,No,2010-07-31,2010,Male,Adult,5.80714285714286,17,0.0724608724608724,0.186863769081037
5039,Male,Adult,No,2010-08-01,2010,Male,Adult,5.80714285714286,17,0.0724608724608724,0.186863769081037
5039,Male,Adult,No,2010-08-03,2010,Male,Adult,5.80714285714286,17,0.0724608724608724,0.186863769081037
5039,Male,Adult,No,2011-08-14,2011,Male,Adult,4.83333333333333,10,5.4401272152825e-4,0.00682606261558024
5039,Male,Adult,No,2011-08-17,2011,Male,Adult,4.83333333333333,10,5.4401272152825e-4,0.00682606261558024
5039,Male,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
504,Male,Adult,No,1990-08-06,1990,Male,Adult,0.666666666666667,1,0,0.00617165760031532
5041,FemaleJ,Adult,No,2011-08-14,2011,FemaleJ,Adult,5.32777777777778,14,0.00178582637624757,0.00714220322602769
5041,FemaleJ,Adult,No,2011-08-24,2011,FemaleJ,Adult,5.32777777777778,14,0.00178582637624757,0.00714220322602769
5043,FemaleJ,Adult,No,2011-08-18,2011,FemaleJ,Adult,2.61904761904762,4,0.0109221015629904,6.6112515552029e-4
5044,Male,Adult,No,2010-07-24,2010,Male,Adult,5.85714285714286,19,0.111606250891965,0.205694206996893
5044,Male,Adult,No,2010-07-31,2010,Male,Adult,5.85714285714286,19,0.111606250891965,0.205694206996893
5044,Male,Adult,No,2010-08-01,2010,Male,Adult,5.85714285714286,19,0.111606250891965,0.205694206996893
5044,Male,Adult,No,2010-08-03,2010,Male,Adult,5.85714285714286,19,0.111606250891965,0.205694206996893
5044,Male,Adult,No,2011-08-14,2011,Male,Adult,5.79126984126984,13,0.00112045697068608,0.00814853764438842
5044,Male,Adult,No,2011-08-18,2011,Male,Adult,5.79126984126984,13,0.00112045697068608,0.00814853764438842
5044,Male,Adult,No,2018-05-17,2018,NA,NA,NA,NA,NA,NA
5044,Male,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
5045,NA,Adult,No,2011-08-14,2011,NA,Adult,6.18333333333333,13,0.0012815684305233,0.00800928748024267
5045,NA,Adult,No,2011-08-17,2011,NA,Adult,6.18333333333333,13,0.0012815684305233,0.00800928748024267
5047,NA,Adult,No,2011-08-14,2011,NA,Adult,3.08571428571429,5,0,0.00609304002173203
5047,NA,Adult,No,2011-08-15,2011,NA,Adult,3.08571428571429,5,0,0.00609304002173203
5049,Male,Adult,No,2011-08-14,2011,Male,Adult,4.3513653013653,18,0.0689107191429707,0.00547261260512464
5049,Male,Adult,No,2011-08-21,2011,Male,Adult,4.3513653013653,18,0.0689107191429707,0.00547261260512464
5049,Male,Adult,No,2011-08-22,2011,Male,Adult,4.3513653013653,18,0.0689107191429707,0.00547261260512464
5049,Male,Adult,No,2011-08-23,2011,Male,Adult,4.3513653013653,18,0.0689107191429707,0.00547261260512464
5049,Male,Adult,No,2011-08-31,2011,Male,Adult,4.3513653013653,18,0.0689107191429707,0.00547261260512464
5052,FemaleJ,Adult,No,2011-08-14,2011,FemaleJ,Adult,6.92720057720058,23,0.0121011445190718,0.00104330542298458
5052,FemaleJ,Adult,Yes,2011-08-15,2011,FemaleJ,Adult,6.92720057720058,23,0.0121011445190718,0.00104330542298458
5052,FemaleJ,Adult,No,2011-08-18,2011,FemaleJ,Adult,6.92720057720058,23,0.0121011445190718,0.00104330542298458
5052,FemaleJ,Adult,No,2011-08-27,2011,FemaleJ,Adult,6.92720057720058,23,0.0121011445190718,0.00104330542298458
5052,FemaleJ,Adult,No,2011-08-31,2011,FemaleJ,Adult,6.92720057720058,23,0.0121011445190718,0.00104330542298458
5052,FemaleJ,Adult,No,2018-05-17,2018,NA,NA,NA,NA,NA,NA
5053,FemaleJ,Adult,No,2011-08-14,2011,FemaleJ,Adult,4.43571428571429,12,0,3.9045519961933e-4
5053,FemaleJ,Adult,No,2011-08-15,2011,FemaleJ,Adult,4.43571428571429,12,0,3.9045519961933e-4
5059,Male,Adult,No,2011-08-14,2011,Male,Adult,6.5517316017316,22,2.7723725231728e-4,0.00175592253946699
5059,Male,Adult,No,2011-08-15,2011,Male,Adult,6.5517316017316,22,2.7723725231728e-4,0.00175592253946699
5059,Male,Adult,No,2011-08-18,2011,Male,Adult,6.5517316017316,22,2.7723725231728e-4,0.00175592253946699
5059,Male,Adult,No,2011-08-21,2011,Male,Adult,6.5517316017316,22,2.7723725231728e-4,0.00175592253946699
5059,Male,Adult,No,2015-06-18,2015,Male,Adult,13.1976190476191,34,0.0298138481237073,0.581706696176126
5059,Male,Adult,No,2015-08-15,2015,Male,Adult,13.1976190476191,34,0.0298138481237073,0.581706696176126
5059,Male,Adult,No,2015-08-17,2015,Male,Adult,13.1976190476191,34,0.0298138481237073,0.581706696176126
5059,Male,Adult,No,2015-08-28,2015,Male,Adult,13.1976190476191,34,0.0298138481237073,0.581706696176126
5059,Male,Adult,No,2018-05-17,2018,NA,NA,NA,NA,NA,NA
506,FemaleJ,Adult,No,1993-07-20,1993,FemaleJ,Adult,3.73333333333333,5,0,0.0986662043411957
5061,Male,Adult,No,2011-08-14,2011,Male,Adult,9.11305916305916,27,0.00162157638147846,0.011529759883557
5061,Male,Adult,No,2011-08-18,2011,Male,Adult,9.11305916305916,27,0.00162157638147846,0.011529759883557
5061,Male,Adult,No,2011-08-21,2011,Male,Adult,9.11305916305916,27,0.00162157638147846,0.011529759883557
5061,Male,Adult,No,2011-08-22,2011,Male,Adult,9.11305916305916,27,0.00162157638147846,0.011529759883557
5061,Male,Adult,No,2015-06-18,2015,Male,Adult,16.87113997114,56,0.324074986046817,0.87110474534003
5061,Male,Adult,Yes,2015-08-15,2015,Male,Adult,16.87113997114,56,0.324074986046817,0.87110474534003
5061,Male,Adult,No,2015-08-16,2015,Male,Adult,16.87113997114,56,0.324074986046817,0.87110474534003
5061,Male,Adult,No,2015-08-17,2015,Male,Adult,16.87113997114,56,0.324074986046817,0.87110474534003
5061,Male,Adult,No,2015-08-28,2015,Male,Adult,16.87113997114,56,0.324074986046817,0.87110474534003
5061,Male,Adult,No,2015-08-29,2015,Male,Adult,16.87113997114,56,0.324074986046817,0.87110474534003
5061,Male,Adult,No,2016-07-25,2016,Male,Adult,19.2952380952381,37,0,0.954247890426902
5063,Male,Adult,No,2011-08-25,2011,Male,Adult,20.9555555555556,29,0,0.802173518517177
5064,FemaleJ,Adult,No,2011-08-24,2011,FemaleJ,Adult,1.73333333333333,3,0,6.77811875878377e-5
5065,NA,Adult,No,2011-08-14,2011,NA,Adult,15.7962481962482,48,0.149404724541251,0.380250537169365
5065,NA,Adult,No,2011-08-22,2011,NA,Adult,15.7962481962482,48,0.149404724541251,0.380250537169365
5065,NA,Adult,No,2011-08-24,2011,NA,Adult,15.7962481962482,48,0.149404724541251,0.380250537169365
5065,NA,Adult,No,2011-08-25,2011,NA,Adult,15.7962481962482,48,0.149404724541251,0.380250537169365
5066,Male,Adult,No,2011-08-25,2011,Male,Adult,18.4,25,0,0.749778693132812
5067,Male,Adult,No,2010-07-24,2010,Male,Adult,7.695337995338,25,0.096986346986347,0.400418271776362
5067,Male,Adult,No,2010-07-28,2010,Male,Adult,7.695337995338,25,0.096986346986347,0.400418271776362
5067,Male,Adult,No,2010-07-30,2010,Male,Adult,7.695337995338,25,0.096986346986347,0.400418271776362
5067,Male,Adult,No,2010-07-31,2010,Male,Adult,7.695337995338,25,0.096986346986347,0.400418271776362
5067,Male,Adult,No,2010-08-01,2010,Male,Adult,7.695337995338,25,0.096986346986347,0.400418271776362
5067,Male,Adult,No,2010-08-03,2010,Male,Adult,7.695337995338,25,0.096986346986347,0.400418271776362
5067,Male,Adult,No,2011-08-14,2011,Male,Adult,4.26825396825397,13,0,0.0088393457543392
5067,Male,Adult,No,2011-08-24,2011,Male,Adult,4.26825396825397,13,0,0.0088393457543392
5067,Male,Adult,No,2016-07-24,2016,Male,Adult,12.4063492063492,39,2.2673680391801e-4,0.496025191592741
5067,Male,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
5068,Male,Adult,No,2011-08-14,2011,Male,Adult,8.65312465312465,31,0.00737555708995041,0.0159006790556361
5068,Male,Adult,No,2011-08-18,2011,Male,Adult,8.65312465312465,31,0.00737555708995041,0.0159006790556361
5068,Male,Adult,No,2011-08-21,2011,Male,Adult,8.65312465312465,31,0.00737555708995041,0.0159006790556361
5068,Male,Adult,No,2011-08-24,2011,Male,Adult,8.65312465312465,31,0.00737555708995041,0.0159006790556361
5068,Male,Adult,No,2011-08-31,2011,Male,Adult,8.65312465312465,31,0.00737555708995041,0.0159006790556361
5068,Male,Adult,No,2015-06-15,2015,Male,Adult,9.12554112554113,23,0.0412193440362454,0.330633029771607
5068,Male,Adult,No,2015-06-16,2015,Male,Adult,9.12554112554113,23,0.0412193440362454,0.330633029771607
5068,Male,Adult,No,2015-08-15,2015,Male,Adult,9.12554112554113,23,0.0412193440362454,0.330633029771607
5068,Male,Adult,No,2015-08-16,2015,Male,Adult,9.12554112554113,23,0.0412193440362454,0.330633029771607
5068,Male,Adult,No,2015-08-17,2015,Male,Adult,9.12554112554113,23,0.0412193440362454,0.330633029771607
5068,Male,Adult,No,2016-07-17,2016,Male,Adult,10.6690476190476,25,0.0271630691093778,0.0457864522028735
5069,NA,Adult,No,2011-08-14,2011,NA,Adult,8.13104673104673,28,0.0305023748247651,0.00218284761564683
5069,NA,Adult,No,2011-08-15,2011,NA,Adult,8.13104673104673,28,0.0305023748247651,0.00218284761564683
5069,NA,Adult,No,2011-08-18,2011,NA,Adult,8.13104673104673,28,0.0305023748247651,0.00218284761564683
5069,NA,Adult,No,2011-08-21,2011,NA,Adult,8.13104673104673,28,0.0305023748247651,0.00218284761564683
5069,NA,Adult,No,2011-08-24,2011,NA,Adult,8.13104673104673,28,0.0305023748247651,0.00218284761564683
5069,NA,Adult,No,2018-08-16,2018,NA,NA,NA,NA,NA,NA
507,FemaleJ,Adult,No,1990-08-08,1990,NA,NA,NA,NA,NA,NA
507,FemaleJ,Adult,No,1993-07-12,1993,FemaleJ,Adult,1.68571428571429,4,0.0377358490566038,0.0181133377389265
507,FemaleJ,Adult,No,1993-07-15,1993,FemaleJ,Adult,1.68571428571429,4,0.0377358490566038,0.0181133377389265
507,FemaleJ,Adult,No,1993-07-16,1993,FemaleJ,Adult,1.68571428571429,4,0.0377358490566038,0.0181133377389265
507,FemaleJ,Adult,No,1993-07-17,1993,FemaleJ,Adult,1.68571428571429,4,0.0377358490566038,0.0181133377389265
507,FemaleJ,Adult,No,1996-07-08,1996,FemaleJ,Adult,1.00793650793651,3,0.0125786163522013,0.00364458268947886
507,FemaleJ,Adult,No,1996-07-09,1996,FemaleJ,Adult,1.00793650793651,3,0.0125786163522013,0.00364458268947886
507,FemaleJ,Adult,No,1996-08-01,1996,FemaleJ,Adult,1.00793650793651,3,0.0125786163522013,0.00364458268947886
507,FemaleJ,Adult,No,1997-06-16,1997,FemaleJ,Adult,4.86666666666667,9,2.210433244916e-4,0.829353273074652
507,FemaleJ,Adult,No,1997-06-21,1997,FemaleJ,Adult,4.86666666666667,9,2.210433244916e-4,0.829353273074652
507,FemaleJ,Adult,No,2001-08-21,2001,FemaleJ,Adult,9.66666666666667,11,0.00361581920903955,0
5071,Male,Adult,No,2011-08-14,2011,Male,Adult,11.6530858030858,41,0.0688992111815538,0.0109958061923245
5071,Male,Adult,No,2011-08-18,2011,Male,Adult,11.6530858030858,41,0.0688992111815538,0.0109958061923245
5071,Male,Adult,No,2011-08-21,2011,Male,Adult,11.6530858030858,41,0.0688992111815538,0.0109958061923245
5071,Male,Adult,No,2011-08-23,2011,Male,Adult,11.6530858030858,41,0.0688992111815538,0.0109958061923245
5071,Male,Adult,No,2011-08-24,2011,Male,Adult,11.6530858030858,41,0.0688992111815538,0.0109958061923245
5071,Male,Adult,No,2011-08-31,2011,Male,Adult,11.6530858030858,41,0.0688992111815538,0.0109958061923245
