"Title","Sex","Age","Skinny","Date_Time"
"3012","Male","Adult","No",2010-08-01
"3012","Male","Adult","No",2010-08-03
"3012","Male","Adult","No",2011-07-29
"3012","Male","Adult","No",2011-08-21
"3012","Male","Adult","No",2013-08-26
"3012","Male","Adult","No",2013-09-02
"3012","Male","Adult","No",2013-09-06
"3012","Male","Adult","No",2016-07-17
"3012","Male","Adult","No",2018-07-06
"3012","Male","Adult","No",2018-08-16
"3013",NA,"Adult","No",2006-07-25
"3014",NA,"Adult","No",2006-07-25
"3016","FemaleJ","Adult","No",2011-08-14
"3016","FemaleJ","Adult","No",2011-08-21
"3016","FemaleJ","Adult","No",2011-08-24
"3016","FemaleJ","Adult","Yes",2013-09-05
"3016","FemaleJ","Adult","No",2013-09-06
"3016","FemaleJ","Adult","Yes",2018-07-06
"3016","FemaleJ","Adult","Yes",2018-08-16
"302","FemaleJ","Adult","No",1990-06-26
"3024",NA,"Adult","No",2006-07-26
"3024",NA,"Adult","No",2006-07-28
"3025",NA,"Adult","No",2006-07-26
"3025",NA,"Adult","No",2011-07-29
"3025",NA,"Adult","No",2011-08-14
"3025",NA,"Adult","No",2011-08-18
"3025",NA,"Adult","No",2011-08-22
"3025",NA,"Adult","No",2018-05-16
"3025",NA,"Adult","No",2018-08-16
"303","FemaleJ","Adult","No",1996-06-17
"303","FemaleJ","Adult","No",1998-07-27
"303","FemaleJ","Adult","No",1998-07-28
"303","FemaleJ","Adult","No",1998-08-09
"303","FemaleJ","Adult","No",1998-08-17
"303","FemaleJ","Adult","No",2011-08-25
"303","FemaleJ","Adult","No",2015-06-14
"3034",NA,"Adult","No",2006-07-26
"3035",NA,"Adult","No",2006-07-28
"304",NA,"Juvenile","No",1990-06-26
"304",NA,"Juvenile","No",1990-08-08
"3046","FemaleJ","Adult","No",2006-07-30
"305",NA,"Adult","No",1990-06-26
"305",NA,"Adult","No",1990-08-10
"305",NA,"Adult","No",1993-07-20
"3055","FemaleJ","Adult","No",2006-07-31
"3056",NA,"Adult","No",2006-07-31
"306","FemaleJ","Adult","Yes",1990-06-26
"3065","FemaleJ","Adult","No",2006-08-01
"3082",NA,"Adult","No",2006-08-01
"3085","FemaleJ","Juvenile","No",2006-08-01
"3086","FemaleJ","Adult","No",2006-08-01
"3086","FemaleJ","Adult","No",2006-08-03
"3086","FemaleJ","Adult","No",2007-08-02
"3086","FemaleJ","Adult","No",2010-07-28
"3086","FemaleJ","Adult","No",2010-08-03
"3086","FemaleJ","Adult","No",2018-08-16
"3087","FemaleJ","Adult","No",2006-07-25
"3087","FemaleJ","Adult","No",2006-08-01
"3087","FemaleJ","Adult","No",2006-08-03
"3098","Male","Adult","No",2006-08-03
"3098","Male","Adult","No",2011-08-31
"3098","Male","Adult","No",2018-08-16
"31",NA,"Adult","No",1989-08-03
"3101",NA,"Adult","No",2006-08-03
"3103",NA,"Adult","No",2006-08-03
"3105",NA,"Adult","No",2006-08-03
"3106",NA,"Adult","No",2006-08-03
"3108",NA,"Adult","No",2006-08-03
"313",NA,"Adult","No",1990-07-08
"313",NA,"Adult","No",1990-07-11
"314","FemaleJ","Adult","No",1990-07-06
"314","FemaleJ","Adult","No",1990-07-07
"314","FemaleJ","Adult","No",1990-07-08
"314","FemaleJ","Adult","No",1990-07-11
"314","FemaleJ","Adult","No",1990-07-30
"314","FemaleJ","Adult","No",1990-08-05
"314","FemaleJ","Adult","No",1990-08-08
"314","FemaleJ","Adult","No",1990-08-09
"315","FemaleJ","Adult","No",1990-07-06
"315","FemaleJ","Adult","No",1990-07-07
"316","FemaleJ","Adult","No",1990-07-06
"316","FemaleJ","Adult","No",1990-07-07
"316","FemaleJ","Adult","No",1990-07-08
"316","FemaleJ","Adult","No",1990-07-28
"316","FemaleJ","Adult","No",1990-07-30
"317",NA,"Adult","No",1990-07-06
"317",NA,"Adult","No",1990-07-08
"317",NA,"Adult","No",1990-07-11
"317",NA,"Adult","No",1990-08-10
"317",NA,"Adult","No",1993-07-13
"317",NA,"Adult","No",1996-06-21
"317",NA,"Adult","No",1996-06-22
"317",NA,"Adult","No",1997-06-16
"317",NA,"Adult","No",2002-08-18
"318",NA,"Adult","No",1990-07-06
"318",NA,"Adult","No",1990-07-08
"318",NA,"Adult","No",1990-07-11
"32",NA,"Adult","No",1989-07-24
"32",NA,"Adult","No",1989-08-03
"32",NA,"Adult","No",1990-07-28
"32",NA,"Adult","No",1990-07-29
"32",NA,"Adult","No",1994-08-17
"320",NA,"Juvenile","No",1990-07-06
"320",NA,"Juvenile","No",1990-07-07
"322","FemaleJ","Adult","No",1990-07-06
"322","FemaleJ","Adult","No",1994-08-13
"328","FemaleJ","Adult","No",1990-07-07
"328","FemaleJ","Adult","No",1990-07-14
"329",NA,"Adult","No",1990-07-07
"329",NA,"Adult","No",1990-07-08
"329",NA,"Adult","No",1990-07-12
"33","Male","Adult","No",1989-07-24
"33","Male","Adult","No",1996-06-09
"33","Male","Adult","No",1996-06-10
"33","Male","Adult","No",1998-07-20
"33","Male","Adult","No",1998-07-22
"33","Male","Adult","No",1998-07-23
"33","Male","Adult","No",1998-07-26
"33","Male","Adult","No",1998-07-27
"33","Male","Adult","No",1998-07-28
"33","Male","Adult","No",1998-07-29
"33","Male","Adult","No",1998-08-19
"33","Male","Adult","No",1999-08-17
"33","Male","Adult","No",1999-08-20
"33","Male","Adult","No",1999-08-21
"33","Male","Adult","No",2001-08-30
"33","Male","Adult","No",2002-08-24
"33","Male","Adult","No",2002-08-27
"33","Male","Adult","No",2003-08-29
"330","FemaleJ","Adult","No",1990-07-07
"330","FemaleJ","Adult","No",1990-07-12
"331",NA,"Adult","No",1990-07-07
"332","FemaleJ","Adult","No",1990-07-07
"332","FemaleJ","Adult","No",1990-07-12
"333",NA,"Adult","No",1990-07-07
"333",NA,"Adult","No",1990-07-12
"337",NA,"Adult","No",1990-07-07
"34",NA,"Adult","No",1989-07-24
"34",NA,"Adult","No",1990-07-27
"348",NA,"Adult","No",1990-07-08
"351","FemaleJ","Adult","No",1990-07-12
"355","Male","Adult","No",1990-07-06
"355","Male","Adult","No",1990-07-08
"356",NA,"Adult","No",1990-07-08
"360",NA,"Adult","No",1990-07-08
"361",NA,"Adult","No",1990-07-11
"363",NA,"Adult","No",1990-07-11
"363",NA,"Adult","No",1996-06-18
"37","Male","Adult","No",1988-08-01
"37","Male","Adult","No",1989-07-25
"37","Male","Adult","No",1989-08-10
"37","Male","Adult","No",1989-08-11
"37","Male","Adult","No",1989-08-12
"37","Male","Adult","No",1990-07-27
"37","Male","Adult","No",1990-08-10
"37","Male","Adult","No",1996-06-10
"37","Male","Adult","No",1996-08-25
"37","Male","Adult","No",1996-08-27
"37","Male","Adult","Yes",1997-08-19
"37","Male","Adult","No",1997-08-25
"37","Male","Adult","No",1998-07-23
"37","Male","Adult","No",1998-07-26
"37","Male","Adult","No",1998-07-27
"37","Male","Adult","No",1998-08-21
"37","Male","Adult","No",1999-07-15
"37","Male","Adult","No",1999-08-11
"37","Male","Adult","No",1999-08-12
"37","Male","Adult","No",1999-08-13
"37","Male","Adult","No",1999-08-17
"37","Male","Adult","No",1999-08-20
"37","Male","Adult","No",1999-08-21
"37","Male","Adult","No",2001-03-01
"37","Male","Adult","No",2001-08-06
"37","Male","Adult","No",2002-08-21
"37","Male","Adult","No",2002-08-22
"37","Male","Adult","No",2002-08-28
"370",NA,"Adult","No",1990-07-11
"374",NA,"Adult","No",1990-07-12
"375",NA,"Adult","No",1990-07-12
"380",NA,"Adult","No",1990-07-14
"383",NA,"Adult","No",1990-07-14
"384",NA,"Adult","No",1990-07-14
"385","FemaleJ","Adult","No",1990-07-14
"385","FemaleJ","Adult","No",1994-08-07
"386","FemaleJ","Adult","No",1990-07-14
"389","FemaleJ","Adult","No",1990-07-14
"389","FemaleJ","Adult","No",1990-07-16
"39",NA,"Adult","No",1989-07-25
"39",NA,"Adult","No",1989-08-13
"390","FemaleJ","Juvenile","No",1990-07-16
"390","FemaleJ","Adult","No",1994-08-13
"390","FemaleJ","Adult","No",1995-08-29
"391",NA,"Adult","No",1990-08-08
"394",NA,"Juvenile","No",1990-07-16
"395",NA,"Adult","No",1990-07-16
"399","FemaleJ","Adult","No",1990-07-16
"40",NA,"Adult","No",1989-07-25
"40",NA,"Adult","No",1990-07-11
"405",NA,"Adult","No",1990-07-27
"406","FemaleJ","Adult","No",1990-07-27
"406","FemaleJ","Adult","No",1990-07-28
"406","FemaleJ","Adult","No",1990-07-29
"407","FemaleJ","Adult","No",1990-07-27
"407","FemaleJ","Adult","No",1990-07-28
"407","FemaleJ","Adult","Yes",1995-08-29
"407","FemaleJ","Adult","No",1996-08-22
"409","FemaleJ","Adult","No",1990-07-28
"409","FemaleJ","Adult","No",1993-07-15
"409","FemaleJ","Adult","No",1996-06-17
"409","FemaleJ","Adult","No",1996-06-19
"409","FemaleJ","Adult","No",1996-06-20
"409","FemaleJ","Adult","No",1996-07-08
"409","FemaleJ","Adult","No",1997-07-02
"409","FemaleJ","Adult","No",1997-07-06
"409","FemaleJ","Adult","No",1997-07-09
"409","FemaleJ","Adult","No",1997-07-13
"409","FemaleJ","Adult","No",1998-07-19
"409","FemaleJ","Adult","No",1998-07-20
"409","FemaleJ","Adult","No",1998-07-25
"409","FemaleJ","Adult","No",1998-07-27
"409","FemaleJ","Adult","No",1998-08-16
"409","FemaleJ","Adult","No",1998-08-19
"409","FemaleJ","Adult","No",1998-08-21
"409","FemaleJ","Adult","No",2002-08-05
"409","FemaleJ","Adult","No",2002-08-14
"409","FemaleJ","Adult","No",2002-08-22
"409","FemaleJ","Adult","No",2011-08-18
"409","FemaleJ","Adult","Yes",2011-08-21
"41",NA,"Adult","No",1989-07-24
"41",NA,"Adult","No",1989-07-25
"4103","Male","Adult","No",2006-08-01
"4103","Male","Adult","No",2006-08-03
"4103","Male","Adult","No",2007-08-02
"4103","Male","Adult","No",2010-07-30
"4103","Male","Adult","No",2010-08-01
"4103","Male","Adult","No",2010-08-03
"4103","Male","Adult","No",2011-07-29
"4103","Male","Adult","No",2011-08-21
"4103","Male","Adult","No",2011-08-22
"4103","Male","Adult","No",2011-08-24
"4103","Male","Adult","No",2013-08-31
"4103","Male","Adult","No",2015-08-15
"4103","Male","Adult","No",2016-07-17
"4103","Male","Adult","No",2018-05-17
"4103","Male","Adult","No",2018-07-06
"4103","Male","Adult","No",2018-08-16
"4104","Male","Adult","No",2007-08-02
"4104","Male","Adult","No",2015-08-15
"4104","Male","Adult","No",2015-08-16
"4104","Male","Adult","No",2015-08-30
"4104","Male","Adult","No",2018-03-16
"4107",NA,"Adult","No",2007-08-02
"4108",NA,"Adult","No",2007-08-02
"4111",NA,"Adult","No",2007-08-03
"4111",NA,"Adult","No",2018-03-16
"4113","FemaleJ","Adult","No",2007-08-03
"4113","FemaleJ","Adult","No",2010-07-21
"4113","FemaleJ","Adult","Yes",2015-08-15
"4113","FemaleJ","Adult","Yes",2015-08-20
"4113","FemaleJ","Adult","Yes",2015-08-28
"4113","FemaleJ","Adult","Yes",2016-07-25
"4113","FemaleJ","Adult","No",2018-08-15
"4114","FemaleJ","Adult","No",2007-08-03
"4114","FemaleJ","Adult","No",2011-08-14
"4114","FemaleJ","Adult","No",2011-08-15
"4114","FemaleJ","Adult","No",2011-08-18
"4114","FemaleJ","Adult","No",2011-08-21
"4114","FemaleJ","Adult","No",2018-08-16
"4116",NA,"Adult","No",2007-08-03
"4117","FemaleJ","Adult","No",2007-08-03
"4117","FemaleJ","Adult","No",2011-08-14
"4117","FemaleJ","Adult","No",2011-08-15
"4117","FemaleJ","Adult","No",2011-08-21
"4117","FemaleJ","Adult","No",2011-08-22
"4117","FemaleJ","Adult","No",2016-07-17
"4117","FemaleJ","Adult","No",2018-05-17
"4117","FemaleJ","Adult","No",2018-08-16
"4118","FemaleJ","Adult","No",2007-08-03
"4118","FemaleJ","Adult","No",2010-07-21
"4118","FemaleJ","Adult","No",2018-08-15
"4119",NA,"Adult","No",2007-08-03
"4120",NA,"Adult","No",2007-08-03
"413","Male","Adult","No",1990-07-28
"413","Male","Adult","No",1990-08-08
"413","Male","Adult","No",1996-06-10
"413","Male","Adult","No",1996-08-25
"413","Male","Adult","No",1997-08-14
"413","Male","Adult","No",1997-08-16
"413","Male","Adult","No",1997-08-25
"413","Male","Adult","No",1998-07-20
"413","Male","Adult","No",1998-07-22
"413","Male","Adult","No",1998-07-26
"413","Male","Adult","No",1998-07-27
"413","Male","Adult","No",1998-07-28
"413","Male","Adult","No",1998-07-29
"413","Male","Adult","No",1998-08-19
"413","Male","Adult","No",1998-08-21
"413","Male","Adult","No",1999-07-12
"413","Male","Adult","No",1999-08-11
"413","Male","Adult","No",1999-08-12
"413","Male","Adult","No",1999-08-13
"413","Male","Adult","No",1999-08-18
"413","Male","Adult","No",1999-08-20
"413","Male","Adult","No",2002-08-21
"413","Male","Adult","No",2002-08-22
"413","Male","Adult","No",2002-08-28
"413","Male","Adult","No",2003-08-29
"418","FemaleJ","Adult","No",1990-07-28
"418","FemaleJ","Adult","No",1991-07-25
"418","FemaleJ","Adult","No",1993-07-12
"418","FemaleJ","Adult","No",1996-08-27
"42",NA,"Adult","No",1989-07-25
"420","FemaleJ","Adult","No",1990-07-29
"420","FemaleJ","Adult","No",1990-08-05
"4200",NA,"Adult","No",2008-08-31
"4201",NA,"Adult","No",2008-08-31
"4203","FemaleJ","Adult","No",2008-08-31
"4203","FemaleJ","Adult","No",2010-07-30
"4203","FemaleJ","Adult","No",2010-07-31
"4203","FemaleJ","Adult","No",2011-08-19
"4203","FemaleJ","Adult","No",2011-08-25
"4203","FemaleJ","Adult","No",2015-08-15
"4203","FemaleJ","Adult","No",2018-08-16
"4206","FemaleJ","Adult","No",2011-07-28
"4206","FemaleJ","Adult","No",2011-07-29
"4206","FemaleJ","Adult","No",2011-08-21
"4206","FemaleJ","Adult","No",2011-08-24
"4206","FemaleJ","Adult","No",2018-03-16
"4206","FemaleJ","Adult","No",2018-08-16
"4207","FemaleJ","Adult","No",2008-09-03
"4207","FemaleJ","Adult","No",2018-03-16
"4208",NA,"Adult","No",2008-09-03
"425",NA,"Adult","No",1990-07-28
"425",NA,"Adult","No",1990-07-29
"427",NA,"Adult","No",1990-07-29
"427",NA,"Adult","No",1990-08-04
"427",NA,"Adult","No",1990-08-08
"427",NA,"Adult","No",1996-06-19
"43",NA,"Adult","No",1988-08-01
"43",NA,"Adult","No",1989-07-25
"43",NA,"Adult","No",1989-08-10
"43",NA,"Adult","No",1990-08-08
"432",NA,"Adult","No",1990-07-29
"432",NA,"Adult","No",1990-08-08
"432",NA,"Adult","No",1993-07-15
"432",NA,"Adult","No",1993-07-17
"432",NA,"Adult","No",1993-07-19
"433",NA,"Adult","Yes",1990-07-29
"433",NA,"Adult","No",1990-08-08
"433",NA,"Adult","No",1993-07-17
"435",NA,"Juvenile","No",1990-07-29
"435",NA,"Juvenile","No",1990-08-08
"436",NA,"Adult","No",1990-07-29
"436",NA,"Adult","No",1990-08-10
"437","FemaleJ","Juvenile","No",1990-07-29
"440","FemaleJ","Adult","No",1990-07-29
"440","FemaleJ","Adult","No",1990-08-04
"440","FemaleJ","Adult","No",1990-08-09
"440","FemaleJ","Adult","No",1990-08-10
"448",NA,"Adult","No",1990-07-29
"449",NA,"Juvenile","No",1990-07-29
"449",NA,"Juvenile","No",1990-08-04
"449",NA,"Juvenile","No",1990-08-08
"45","Male","Adult","No",1989-08-03
"45","Male","Adult","No",1989-08-10
"45","Male","Adult","No",1990-07-06
"45","Male","Adult","No",1990-07-13
"45","Male","Adult","No",1990-07-14
"45","Male","Adult","No",1990-07-28
"45","Male","Adult","No",1990-07-29
"45","Male","Adult","No",1990-08-05
"45","Male","Adult","No",1993-07-12
"45","Male","Adult","No",1993-07-20
"45","Male","Adult","No",1994-08-13
"45","Male","Adult","No",1996-06-10
"45","Male","Adult","No",1996-06-12
"45","Male","Adult","No",1996-06-17
"45","Male","Adult","No",1996-06-21
"45","Male","Adult","No",1996-06-22
"45","Male","Adult","No",1996-07-30
"45","Male","Adult","No",1996-08-04
"45","Male","Adult","No",1997-07-31
"45","Male","Adult","No",1997-08-04
"45","Male","Adult","No",1997-08-12
"45","Male","Adult","No",1997-08-14
"45","Male","Adult","No",1997-08-16
"45","Male","Adult","No",1997-08-18
"45","Male","Adult","No",1997-08-25
"45","Male","Adult","No",1998-07-14
"45","Male","Adult","No",1998-07-21
"45","Male","Adult","No",1998-07-26
"45","Male","Adult","No",1998-07-27
"45","Male","Adult","No",1998-07-28
"45","Male","Adult","No",1998-08-09
"45","Male","Adult","No",1998-08-10
"45","Male","Adult","No",1998-08-11
"45","Male","Adult","No",1998-08-15
"45","Male","Adult","No",1998-08-16
"45","Male","Adult","No",1998-08-17
"45","Male","Adult","No",1999-07-15
"45","Male","Adult","No",1999-07-16
"45","Male","Adult","No",1999-07-22
"45","Male","Adult","No",1999-08-12
"45","Male","Adult","No",1999-08-18
"45","Male","Adult","No",2001-08-30
"45","Male","Adult","No",2002-08-19
"45","Male","Adult","No",2003-07-07
"45","Male","Adult","No",2003-08-28
"45","Male","Adult","No",2003-08-29
"45","Male","Adult","No",2003-09-26
"45","Male","Adult","No",2010-07-21
"45","Male","Adult","No",2011-08-21
"45","Male","Adult","Yes",2011-08-31
"45","Male","Adult","No",2013-08-31
"45","Male","Adult","No",2013-09-06
"45","Male","Adult","No",2013-09-07
"45","Male","Adult","Yes",2015-08-15
"45","Male","Adult","No",2016-07-17
"45","Male","Adult","Yes",2018-05-17
"45","Male","Adult","No",2018-07-06
"45","Male","Adult","No",2018-08-15
"450",NA,"Juvenile","No",1990-08-04
"4513","FemaleJ","Adult","No",2009-08-19
"4513","FemaleJ","Adult","Yes",2010-07-24
"4513","FemaleJ","Adult","No",2011-08-14
"4513","FemaleJ","Adult","No",2011-08-15
"4513","FemaleJ","Adult","No",2011-08-18
"4513","FemaleJ","Adult","No",2011-08-23
"4513","FemaleJ","Adult","No",2013-08-26
"4513","FemaleJ","Adult","No",2013-09-01
"4513","FemaleJ","Adult","No",2013-09-05
"4513","FemaleJ","Adult","No",2015-06-16
"4513","FemaleJ","Adult","No",2015-08-15
"4513","FemaleJ","Adult","No",2015-08-28
"4513","FemaleJ","Adult","No",2018-07-06
"4513","FemaleJ","Adult","No",2018-08-16
"4514","FemaleJ","Adult","No",2009-08-19
"4514","FemaleJ","Adult","No",2011-08-15
"4514","FemaleJ","Adult","No",2011-08-18
"4514","FemaleJ","Adult","No",2011-08-22
"4514","FemaleJ","Adult","No",2011-08-31
"4514","FemaleJ","Adult","No",2018-08-16
"452","Male","Adult","No",1990-07-29
"453",NA,"Adult","No",1990-07-29
"46",NA,"Adult","No",1989-08-03
"46",NA,"Adult","No",1989-08-04
"46",NA,"Adult","No",1989-08-13
"46",NA,"Adult","No",1990-08-09
"461",NA,"Adult","No",1990-07-30
"462","FemaleJ","Adult","No",1990-08-05
"462","FemaleJ","Adult","No",1990-08-09
"464",NA,"Adult","No",1990-07-30
"465",NA,"Adult","No",1990-07-30
"466",NA,"Juvenile","No",1990-07-30
"466",NA,"Adult","No",1996-06-17
"466",NA,"Adult","No",1996-06-18
"466",NA,"Adult","No",1996-06-23
"467",NA,"Adult","No",1990-07-30
"468",NA,"Adult","No",1990-07-30
"47","FemaleJ","Adult","No",1989-08-03
"47","FemaleJ","Adult","No",1989-08-04
"47","FemaleJ","Adult","No",1989-08-13
"47","FemaleJ","Adult","No",1990-06-22
"47","FemaleJ","Adult","No",1990-07-06
"47","FemaleJ","Adult","No",1990-07-11
"470",NA,"Adult","No",1990-07-30
"473",NA,"Adult","No",1990-07-30
"477","FemaleJ","Adult","No",1990-08-04
"478",NA,"Adult","No",1990-08-04
"479",NA,"Adult","No",1990-08-04
"480","Male","Adult","No",1990-08-05
"480","Male","Adult","No",1996-08-01
"480","Male","Adult","No",1997-08-14
"480","Male","Adult","No",1997-08-16
"480","Male","Adult","No",1998-07-27
"480","Male","Adult","No",1999-07-12
"480","Male","Adult","No",1999-08-17
"480","Male","Adult","No",1999-08-18
"480","Male","Adult","No",2001-08-06
"480","Male","Adult","No",2001-08-30
"480","Male","Adult","No",2002-08-24
"480","Male","Adult","No",2003-08-29
"480","Male","Adult","No",2011-07-24
"480","Male","Adult","No",2011-08-15
"480","Male","Adult","Yes",2011-08-17
"480","Male","Adult","No",2011-08-18
"480","Male","Adult","No",2011-08-22
"480","Male","Adult","No",2011-08-24
"480","Male","Adult","No",2013-08-23
"480","Male","Adult","No",2018-07-06
"480","Male","Adult","No",2018-08-10
"480","Male","Adult","No",2018-08-16
"483",NA,"Adult","No",1990-08-05
"484","FemaleJ","Adult","No",1990-08-05
"488",NA,"Adult","No",1990-08-05
"49",NA,"Juvenile","No",1989-08-03
"49",NA,"Juvenile","No",1989-08-12
"490",NA,"Adult","No",1990-08-05
"494","Male","Adult","No",1990-08-06
"494","Male","Adult","No",1990-08-09
"496","Male","Adult","No",1990-08-06
"496","Male","Adult","No",1990-08-10
"498",NA,"Adult","No",1990-08-06
"5",NA,"Adult","No",1989-07-23
"5",NA,"Adult","No",1989-07-25
"5",NA,"Adult","No",1989-08-04
"5",NA,"Adult","No",1989-08-12
"5",NA,"Adult","No",1989-08-13
"5",NA,"Adult","No",1989-10-01
"5",NA,"Adult","No",1990-07-11
"5",NA,"Adult","No",1993-07-12
"5",NA,"Adult","No",1993-07-13
"5",NA,"Adult","No",1997-08-25
"5",NA,"Adult","No",2001-08-21
"5",NA,"Adult","No",2001-08-29
"50",NA,"Adult","No",1989-08-03
"50",NA,"Adult","No",1989-08-13
"5001","Male","Adult","No",2011-06-28
"5001","Male","Adult","No",2011-08-25
"5001","Male","Adult","No",2015-06-15
"5001","Male","Adult","No",2016-07-17
"5001","Male","Adult","No",2018-05-17
"5002","FemaleJ","Adult","No",2011-06-28
"5002","FemaleJ","Adult","No",2011-07-24
"5002","FemaleJ","Adult","No",2011-07-28
"5002","FemaleJ","Adult","No",2011-07-29
"5002","FemaleJ","Adult","No",2015-06-16
"5002","FemaleJ","Adult","No",2015-08-15
"5002","FemaleJ","Adult","No",2015-08-16
"5002","FemaleJ","Adult","No",2015-08-20
"5002","FemaleJ","Adult","No",2015-08-21
"5002","FemaleJ","Adult","No",2015-08-28
"5003","Male","Adult","No",2010-07-24
"5003","Male","Adult","No",2010-07-28
"5003","Male","Adult","No",2010-07-30
"5003","Male","Adult","No",2010-07-31
"5003","Male","Adult","No",2010-08-01
"5003","Male","Adult","No",2011-06-28
"5003","Male","Adult","No",2011-08-14
"5003","Male","Adult","No",2011-08-18
"5003","Male","Adult","No",2011-08-22
"5003","Male","Adult","No",2011-08-24
"5003","Male","Adult","No",2015-06-14
"5003","Male","Adult","No",2016-07-24
"5003","Male","Adult","No",2018-08-16
"5005",NA,"Adult","No",2011-07-16
"5005",NA,"Adult","No",2011-07-17
"5006",NA,"Adult","No",2011-07-17
"5007","FemaleJ","Adult","No",2011-07-17
"5009","FemaleJ","Adult","No",2010-07-24
"5009","FemaleJ","Adult","No",2011-07-24
"5009","FemaleJ","Adult","No",2011-07-29
"5009","FemaleJ","Adult","No",2011-08-22
"5009","FemaleJ","Adult","No",2013-08-23
"5009","FemaleJ","Adult","No",2013-09-04
"5009","FemaleJ","Adult","No",2013-09-05
"5009","FemaleJ","Adult","No",2018-07-06
"5009","FemaleJ","Adult","No",2018-08-16
"501",NA,"Adult","No",1990-08-06
"501",NA,"Adult","No",1990-08-08
"5011","FemaleJ","Adult","No",2011-06-28
"5011","FemaleJ","Adult","No",2011-08-23
"5015","FemaleJ","Adult","No",2011-07-24
"5015","FemaleJ","Adult","No",2011-08-31
"5016","FemaleJ","Adult","No",2011-07-24
"5016","FemaleJ","Adult","No",2011-08-22
"5018","Male","Adult","No",2011-07-29
"5018","Male","Adult","No",2011-08-14
"5018","Male","Adult","No",2011-08-17
"5018","Male","Adult","No",2011-08-18
"5018","Male","Adult","No",2011-08-21
"5018","Male","Adult","No",2011-08-22
"5018","Male","Adult","No",2011-08-23
"5018","Male","Adult","No",2011-08-31
"5018","Male","Adult","No",2015-08-04
"5018","Male","Adult","No",2016-07-17
"5018","Male","Adult","No",2018-05-16
"5019","Male","Adult","No",2011-07-28
"5019","Male","Adult","No",2011-07-29
"5019","Male","Adult","No",2011-08-14
"5019","Male","Adult","No",2011-08-17
"5019","Male","Adult","No",2011-08-18
"5019","Male","Adult","No",2011-08-19
"5019","Male","Adult","No",2011-08-22
"5019","Male","Adult","No",2011-08-25
"5019","Male","Adult","No",2018-08-16
"5021",NA,"Adult","No",2011-07-29
"5021",NA,"Adult","No",2011-08-14
"5021",NA,"Adult","No",2011-08-17
"5021",NA,"Adult","No",2011-08-22
"5021",NA,"Adult","No",2018-05-17
"5024","FemaleJ","Adult","No",2011-08-19
"5024","FemaleJ","Adult","No",2011-08-25
"5024","FemaleJ","Adult","No",2015-08-03
"5024","FemaleJ","Adult","No",2015-08-16
"5024","FemaleJ","Adult","No",2015-08-20
"5025","FemaleJ","Adult","No",2011-07-29
"5025","FemaleJ","Adult","No",2011-08-15
"5025","FemaleJ","Adult","No",2011-08-18
"5025","FemaleJ","Adult","No",2011-08-22
"5025","FemaleJ","Adult","No",2011-08-31
"5025","FemaleJ","Adult","No",2015-08-21
"5025","FemaleJ","Adult","No",2015-08-29
"5025","FemaleJ","Adult","No",2018-08-16
"5026","FemaleJ","Adult","No",2011-07-29
"5026","FemaleJ","Adult","No",2011-08-18
"5026","FemaleJ","Adult","No",2011-08-22
"5026","FemaleJ","Adult","No",2018-08-15
"5026","FemaleJ","Adult","No",2018-08-16
"5027","FemaleJ","Adult","No",2011-07-29
"5027","FemaleJ","Adult","No",2011-08-14
"5027","FemaleJ","Adult","No",2011-08-15
"5027","FemaleJ","Adult","No",2011-08-27
"5027","FemaleJ","Adult","No",2011-08-31
"5027","FemaleJ","Adult","No",2013-09-01
"5027","FemaleJ","Adult","No",2018-07-06
"5027","FemaleJ","Adult","No",2018-08-16
"5028","FemaleJ","Adult","No",2011-07-29
"5028","FemaleJ","Adult","No",2011-08-14
"5028","FemaleJ","Adult","No",2011-08-15
"5028","FemaleJ","Adult","No",2011-08-18
"5028","FemaleJ","Adult","No",2011-08-22
"5028","FemaleJ","Adult","No",2018-08-16
"5029","FemaleJ","Adult","No",2010-07-24
"5029","FemaleJ","Adult","No",2010-07-28
"5029","FemaleJ","Adult","No",2010-08-03
"5029","FemaleJ","Adult","No",2011-07-29
"5029","FemaleJ","Adult","No",2011-08-15
"5029","FemaleJ","Adult","No",2011-08-22
"5029","FemaleJ","Adult","No",2011-08-27
"5029","FemaleJ","Adult","No",2011-08-31
"5029","FemaleJ","Adult","No",2015-08-21
"5029","FemaleJ","Adult","No",2015-08-29
"5029","FemaleJ","Adult","No",2018-05-17
"5029","FemaleJ","Adult","No",2018-08-16
"5031","Male","Adult","No",2010-07-24
"5031","Male","Adult","No",2010-07-28
"5031","Male","Adult","No",2010-07-30
"5031","Male","Adult","No",2010-07-31
"5031","Male","Adult","No",2010-08-01
"5031","Male","Adult","No",2011-07-29
"5031","Male","Adult","No",2011-08-14
"5031","Male","Adult","No",2011-08-18
"5031","Male","Adult","No",2011-08-22
"5031","Male","Adult","No",2011-08-24
"5031","Male","Adult","No",2011-08-27
"5031","Male","Adult","No",2011-08-31
"5031","Male","Adult","No",2018-05-17
"5031","Male","Adult","No",2018-08-16
"5032","FemaleJ","Adult","No",2010-07-24
"5032","FemaleJ","Adult","No",2010-07-31
"5032","FemaleJ","Adult","No",2010-08-03
"5032","FemaleJ","Adult","No",2011-07-24
"5032","FemaleJ","Adult","No",2011-07-29
"5032","FemaleJ","Adult","No",2018-08-16
"5033","FemaleJ","Adult","No",2010-07-24
