"Title","Sex","Age","Skinny","Date_Time","Year"
"25",NA,"Adult","No",1989-07-25,1989
"25",NA,"Adult","No",1989-08-11,1989
"250",NA,"Adult","No",1988-08-01,1988
"251","FemaleJ","Adult","No",1988-08-01,1988
"251","FemaleJ","Adult","No",1990-07-14,1990
"251","FemaleJ","Adult","No",1990-07-16,1990
"251","FemaleJ","Adult","No",1990-07-29,1990
"251","FemaleJ","Adult","No",1993-07-13,1993
"251","FemaleJ","Adult","No",1993-07-19,1993
"251","FemaleJ","Adult","No",1994-08-02,1994
"251","FemaleJ","Adult","No",1994-08-04,1994
"251","FemaleJ","Adult","No",1994-08-13,1994
"251","FemaleJ","Adult","No",1994-08-14,1994
"251","FemaleJ","Adult","No",1996-07-30,1996
"251","FemaleJ","Adult","No",1996-08-01,1996
"251","FemaleJ","Adult","No",1997-07-13,1997
"251","FemaleJ","Adult","No",1998-07-19,1998
"251","FemaleJ","Adult","No",1998-08-08,1998
"251","FemaleJ","Adult","No",1998-08-20,1998
"251","FemaleJ","Adult","No",1999-07-15,1999
"251","FemaleJ","Adult","Yes",1999-07-22,1999
"251","FemaleJ","Adult","No",1999-08-18,1999
"251","FemaleJ","Adult","No",2002-08-14,2002
"251","FemaleJ","Adult","No",2002-08-19,2002
"251","FemaleJ","Adult","No",2003-08-28,2003
"251","FemaleJ","Adult","No",2003-08-29,2003
"251","FemaleJ","Adult","No",2003-09-26,2003
"26",NA,"Juvenile","No",1989-07-24,1989
"26",NA,"Juvenile","No",1989-08-03,1989
"265",NA,"Adult","No",1990-06-16,1990
"266",NA,"Adult","No",1990-06-16,1990
"267","FemaleJ","Adult","No",1990-06-17,1990
"267","FemaleJ","Adult","No",1990-06-21,1990
"267","FemaleJ","Adult","No",1990-07-07,1990
"267","FemaleJ","Adult","No",1990-07-08,1990
"267","FemaleJ","Adult","No",1990-07-11,1990
"267","FemaleJ","Adult","No",1990-08-09,1990
"267","FemaleJ","Adult","No",1993-07-13,1993
"267","FemaleJ","Adult","No",1993-07-14,1993
"267","FemaleJ","Adult","No",1993-07-15,1993
"267","FemaleJ","Adult","No",1993-07-19,1993
"269","FemaleJ","Adult","No",1990-06-21,1990
"270",NA,"Adult","No",1990-06-17,1990
"271","FemaleJ","Adult","No",1990-06-22,1990
"271","FemaleJ","Adult","No",1990-07-07,1990
"271","FemaleJ","Adult","No",1990-07-11,1990
"271","FemaleJ","Adult","No",1990-07-14,1990
"271","FemaleJ","Adult","No",1990-08-06,1990
"271","FemaleJ","Adult","No",1990-08-08,1990
"273","FemaleJ","Juvenile","No",1990-06-17,1990
"273","FemaleJ","Juvenile","No",1990-07-06,1990
"273","FemaleJ","Juvenile","No",1990-07-07,1990
"275",NA,"Adult","No",1990-06-17,1990
"277","FemaleJ","Adult","No",1990-06-21,1990
"277","FemaleJ","Adult","No",1990-06-22,1990
"277","FemaleJ","Adult","No",1990-07-27,1990
"278",NA,"Adult","No",1990-06-17,1990
"279",NA,"Adult","No",1990-06-17,1990
"28","Male","Juvenile","No",1989-07-24,1989
"28","Male","Juvenile","No",1989-08-09,1989
"28","Male","Juvenile","No",1989-08-10,1989
"28","Male","Juvenile","No",1990-07-30,1990
"28","Male","Juvenile","No",1990-08-04,1990
"28","Male","Juvenile","No",1990-08-08,1990
"28","Male","Adult","No",1996-08-01,1996
"28","Male","Adult","No",1996-08-22,1996
"28","Male","Adult","No",1996-08-27,1996
"28","Male","Adult","No",1997-06-11,1997
"28","Male","Adult","No",1997-06-16,1997
"28","Male","Adult","No",1997-08-18,1997
"28","Male","Adult","No",2001-08-30,2001
"28","Male","Adult","No",2002-08-01,2002
"28","Male","Adult","No",2002-08-05,2002
"28","Male","Adult","No",2013-08-23,2013
"28","Male","Adult","No",2018-08-16,2018
"280",NA,"Adult","No",1990-06-22,1990
"281",NA,"Juvenile","No",1990-06-22,1990
"281",NA,"Juvenile","No",1990-06-26,1990
"282",NA,"Adult","No",1990-06-22,1990
"282",NA,"Adult","No",1990-06-26,1990
"282",NA,"Adult","No",1990-08-08,1990
"283","Male","Adult","No",1990-06-22,1990
"283","Male","Adult","No",1990-08-09,1990
"285",NA,"Adult","No",1990-06-22,1990
"285",NA,"Adult","No",1990-07-14,1990
"289","FemaleJ","Adult","No",1990-06-22,1990
"289","FemaleJ","Adult","No",1990-07-07,1990
"289","FemaleJ","Adult","No",1990-07-11,1990
"29",NA,"Adult","No",1989-07-24,1989
"29",NA,"Adult","No",1993-07-12,1993
"290","FemaleJ","Adult","No",1990-06-22,1990
"290","FemaleJ","Adult","No",1990-07-29,1990
"290","FemaleJ","Adult","No",1990-08-08,1990
"291","Male","Adult","No",1990-06-22,1990
"291","Male","Adult","No",1990-07-08,1990
"291","Male","Adult","No",1990-07-11,1990
"291","Male","Adult","No",1990-07-12,1990
"291","Male","Adult","No",1990-07-16,1990
"293","Male","Adult","Yes",1990-06-22,1990
"293","Male","Adult","No",2001-08-21,2001
"293","Male","Adult","Yes",2002-08-22,2002
"293","Male","Adult","No",2002-08-28,2002
"293","Male","Adult","Yes",2011-08-14,2011
"293","Male","Adult","No",2011-08-18,2011
"293","Male","Adult","No",2015-08-15,2015
"293","Male","Adult","No",2015-08-29,2015
"295",NA,"Adult","No",1990-06-22,1990
"295",NA,"Adult","No",1990-07-08,1990
"295",NA,"Adult","No",1990-07-14,1990
"295",NA,"Adult","No",1990-07-16,1990
"297",NA,"Adult","No",1990-06-22,1990
"3","Male","Adult","No",1988-08-01,1988
"3","Male","Adult","No",1989-07-23,1989
"3","Male","Adult","No",1989-07-24,1989
"3","Male","Adult","No",1989-08-03,1989
"3","Male","Adult","No",1989-08-13,1989
"3","Male","Adult","No",1990-07-27,1990
"3","Male","Adult","No",1990-07-28,1990
"3","Male","Adult","No",1990-07-29,1990
"3","Male","Adult","No",1990-08-05,1990
"3","Male","Adult","No",1994-08-12,1994
"3","Male","Adult","No",1998-07-14,1998
"3","Male","Adult","No",1998-07-20,1998
"3","Male","Adult","No",1998-07-21,1998
"3","Male","Adult","No",1998-07-22,1998
"3","Male","Adult","No",1998-07-26,1998
"3","Male","Adult","No",1998-07-27,1998
"3","Male","Adult","No",1998-08-15,1998
"3","Male","Adult","No",1998-08-20,1998
"3","Male","Adult","No",1998-08-21,1998
"3","Male","Adult","No",1999-07-12,1999
"3","Male","Adult","No",1999-08-12,1999
"3","Male","Adult","No",1999-08-17,1999
"3","Male","Adult","No",1999-08-18,1999
"3","Male","Adult","No",2001-08-06,2001
"3","Male","Adult","No",2002-08-05,2002
"3","Male","Adult","No",2002-08-08,2002
"3","Male","Adult","No",2002-08-27,2002
"3","Male","Adult","No",2003-08-29,2003
"3009","Male","Adult","No",2006-07-25,2006
"3009","Male","Adult","No",2006-08-01,2006
"3009","Male","Adult","No",2006-08-03,2006
"3009","Male","Adult","No",2011-07-29,2011
"3009","Male","Adult","No",2011-08-14,2011
"3009","Male","Adult","No",2011-08-18,2011
"3009","Male","Adult","No",2011-08-21,2011
"3009","Male","Adult","No",2011-08-24,2011
"3009","Male","Adult","No",2011-08-27,2011
"3009","Male","Adult","No",2011-08-31,2011
"3009","Male","Adult","No",2013-08-23,2013
"3009","Male","Adult","No",2013-09-02,2013
"3009","Male","Adult","No",2013-09-06,2013
"3009","Male","Adult","No",2016-07-22,2016
"3009","Male","Adult","No",2018-05-17,2018
"3009","Male","Adult","No",2018-07-06,2018
"3009","Male","Adult","No",2018-08-16,2018
"301",NA,"Adult","No",1990-07-08,1990
"3012","Male","Adult","No",2006-07-25,2006
"3012","Male","Adult","No",2006-08-03,2006
"3012","Male","Adult","No",2007-08-02,2007
"3012","Male","Adult","No",2010-07-31,2010
"3012","Male","Adult","No",2010-08-01,2010
"3012","Male","Adult","No",2010-08-03,2010
"3012","Male","Adult","No",2011-07-29,2011
"3012","Male","Adult","No",2011-08-21,2011
"3012","Male","Adult","No",2013-08-26,2013
"3012","Male","Adult","No",2013-09-02,2013
"3012","Male","Adult","No",2013-09-06,2013
"3012","Male","Adult","No",2016-07-17,2016
"3012","Male","Adult","No",2018-07-06,2018
"3012","Male","Adult","No",2018-08-16,2018
"3013",NA,"Adult","No",2006-07-25,2006
"3014",NA,"Adult","No",2006-07-25,2006
"3016","FemaleJ","Adult","No",2011-08-14,2011
"3016","FemaleJ","Adult","No",2011-08-21,2011
"3016","FemaleJ","Adult","No",2011-08-24,2011
"3016","FemaleJ","Adult","Yes",2013-09-05,2013
"3016","FemaleJ","Adult","No",2013-09-06,2013
"3016","FemaleJ","Adult","Yes",2018-07-06,2018
"3016","FemaleJ","Adult","Yes",2018-08-16,2018
"302","FemaleJ","Adult","No",1990-06-26,1990
"3024",NA,"Adult","No",2006-07-26,2006
"3024",NA,"Adult","No",2006-07-28,2006
"3025",NA,"Adult","No",2006-07-26,2006
"3025",NA,"Adult","No",2011-07-29,2011
"3025",NA,"Adult","No",2011-08-14,2011
"3025",NA,"Adult","No",2011-08-18,2011
"3025",NA,"Adult","No",2011-08-22,2011
"3025",NA,"Adult","No",2018-05-16,2018
"3025",NA,"Adult","No",2018-08-16,2018
"303","FemaleJ","Adult","No",1996-06-17,1996
"303","FemaleJ","Adult","No",1998-07-27,1998
"303","FemaleJ","Adult","No",1998-07-28,1998
"303","FemaleJ","Adult","No",1998-08-09,1998
"303","FemaleJ","Adult","No",1998-08-17,1998
"303","FemaleJ","Adult","No",2011-08-25,2011
"303","FemaleJ","Adult","No",2015-06-14,2015
"3034",NA,"Adult","No",2006-07-26,2006
"3035",NA,"Adult","No",2006-07-28,2006
"304",NA,"Juvenile","No",1990-06-26,1990
"304",NA,"Juvenile","No",1990-08-08,1990
"3046","FemaleJ","Adult","No",2006-07-30,2006
"305",NA,"Adult","No",1990-06-26,1990
"305",NA,"Adult","No",1990-08-10,1990
"305",NA,"Adult","No",1993-07-20,1993
"3055","FemaleJ","Adult","No",2006-07-31,2006
"3056",NA,"Adult","No",2006-07-31,2006
"306","FemaleJ","Adult","Yes",1990-06-26,1990
"3065","FemaleJ","Adult","No",2006-08-01,2006
"3082",NA,"Adult","No",2006-08-01,2006
"3085","FemaleJ","Juvenile","No",2006-08-01,2006
"3086","FemaleJ","Adult","No",2006-08-01,2006
"3086","FemaleJ","Adult","No",2006-08-03,2006
"3086","FemaleJ","Adult","No",2007-08-02,2007
"3086","FemaleJ","Adult","No",2010-07-28,2010
"3086","FemaleJ","Adult","No",2010-08-03,2010
"3086","FemaleJ","Adult","No",2018-08-16,2018
"3087","FemaleJ","Adult","No",2006-07-25,2006
"3087","FemaleJ","Adult","No",2006-08-01,2006
"3087","FemaleJ","Adult","No",2006-08-03,2006
"3098","Male","Adult","No",2006-08-03,2006
"3098","Male","Adult","No",2011-08-31,2011
"3098","Male","Adult","No",2018-08-16,2018
"31",NA,"Adult","No",1989-08-03,1989
"3101",NA,"Adult","No",2006-08-03,2006
"3103",NA,"Adult","No",2006-08-03,2006
"3105",NA,"Adult","No",2006-08-03,2006
"3106",NA,"Adult","No",2006-08-03,2006
"3108",NA,"Adult","No",2006-08-03,2006
"313",NA,"Adult","No",1990-07-08,1990
"313",NA,"Adult","No",1990-07-11,1990
"314","FemaleJ","Adult","No",1990-07-06,1990
"314","FemaleJ","Adult","No",1990-07-07,1990
"314","FemaleJ","Adult","No",1990-07-08,1990
"314","FemaleJ","Adult","No",1990-07-11,1990
"314","FemaleJ","Adult","No",1990-07-30,1990
"314","FemaleJ","Adult","No",1990-08-05,1990
"314","FemaleJ","Adult","No",1990-08-08,1990
"314","FemaleJ","Adult","No",1990-08-09,1990
"315","FemaleJ","Adult","No",1990-07-06,1990
"315","FemaleJ","Adult","No",1990-07-07,1990
"316","FemaleJ","Adult","No",1990-07-06,1990
"316","FemaleJ","Adult","No",1990-07-07,1990
"316","FemaleJ","Adult","No",1990-07-08,1990
"316","FemaleJ","Adult","No",1990-07-28,1990
"316","FemaleJ","Adult","No",1990-07-30,1990
"317",NA,"Adult","No",1990-07-06,1990
"317",NA,"Adult","No",1990-07-08,1990
"317",NA,"Adult","No",1990-07-11,1990
"317",NA,"Adult","No",1990-08-10,1990
"317",NA,"Adult","No",1993-07-13,1993
"317",NA,"Adult","No",1996-06-21,1996
"317",NA,"Adult","No",1996-06-22,1996
"317",NA,"Adult","No",1997-06-16,1997
"317",NA,"Adult","No",2002-08-18,2002
"318",NA,"Adult","No",1990-07-06,1990
"318",NA,"Adult","No",1990-07-08,1990
"318",NA,"Adult","No",1990-07-11,1990
"32",NA,"Adult","No",1989-07-24,1989
"32",NA,"Adult","No",1989-08-03,1989
"32",NA,"Adult","No",1990-07-28,1990
"32",NA,"Adult","No",1990-07-29,1990
"32",NA,"Adult","No",1994-08-17,1994
"320",NA,"Juvenile","No",1990-07-06,1990
"320",NA,"Juvenile","No",1990-07-07,1990
"322","FemaleJ","Adult","No",1990-07-06,1990
"322","FemaleJ","Adult","No",1994-08-13,1994
"328","FemaleJ","Adult","No",1990-07-07,1990
"328","FemaleJ","Adult","No",1990-07-14,1990
"329",NA,"Adult","No",1990-07-07,1990
"329",NA,"Adult","No",1990-07-08,1990
"329",NA,"Adult","No",1990-07-12,1990
"33","Male","Adult","No",1989-07-24,1989
"33","Male","Adult","No",1996-06-09,1996
"33","Male","Adult","No",1996-06-10,1996
"33","Male","Adult","No",1998-07-20,1998
"33","Male","Adult","No",1998-07-22,1998
"33","Male","Adult","No",1998-07-23,1998
"33","Male","Adult","No",1998-07-26,1998
"33","Male","Adult","No",1998-07-27,1998
"33","Male","Adult","No",1998-07-28,1998
"33","Male","Adult","No",1998-07-29,1998
"33","Male","Adult","No",1998-08-19,1998
"33","Male","Adult","No",1999-08-17,1999
"33","Male","Adult","No",1999-08-20,1999
"33","Male","Adult","No",1999-08-21,1999
"33","Male","Adult","No",2001-08-30,2001
"33","Male","Adult","No",2002-08-24,2002
"33","Male","Adult","No",2002-08-27,2002
"33","Male","Adult","No",2003-08-29,2003
"330","FemaleJ","Adult","No",1990-07-07,1990
"330","FemaleJ","Adult","No",1990-07-12,1990
"331",NA,"Adult","No",1990-07-07,1990
"332","FemaleJ","Adult","No",1990-07-07,1990
"332","FemaleJ","Adult","No",1990-07-12,1990
"333",NA,"Adult","No",1990-07-07,1990
"333",NA,"Adult","No",1990-07-12,1990
"337",NA,"Adult","No",1990-07-07,1990
"34",NA,"Adult","No",1989-07-24,1989
"34",NA,"Adult","No",1990-07-27,1990
"348",NA,"Adult","No",1990-07-08,1990
"351","FemaleJ","Adult","No",1990-07-12,1990
"355","Male","Adult","No",1990-07-06,1990
"355","Male","Adult","No",1990-07-08,1990
"356",NA,"Adult","No",1990-07-08,1990
"360",NA,"Adult","No",1990-07-08,1990
"361",NA,"Adult","No",1990-07-11,1990
"363",NA,"Adult","No",1990-07-11,1990
"363",NA,"Adult","No",1996-06-18,1996
"37","Male","Adult","No",1988-08-01,1988
"37","Male","Adult","No",1989-07-25,1989
"37","Male","Adult","No",1989-08-10,1989
"37","Male","Adult","No",1989-08-11,1989
"37","Male","Adult","No",1989-08-12,1989
"37","Male","Adult","No",1990-07-27,1990
"37","Male","Adult","No",1990-08-10,1990
"37","Male","Adult","No",1996-06-10,1996
"37","Male","Adult","No",1996-08-25,1996
"37","Male","Adult","No",1996-08-27,1996
"37","Male","Adult","Yes",1997-08-19,1997
"37","Male","Adult","No",1997-08-25,1997
"37","Male","Adult","No",1998-07-23,1998
"37","Male","Adult","No",1998-07-26,1998
"37","Male","Adult","No",1998-07-27,1998
"37","Male","Adult","No",1998-08-21,1998
"37","Male","Adult","No",1999-07-15,1999
"37","Male","Adult","No",1999-08-11,1999
"37","Male","Adult","No",1999-08-12,1999
"37","Male","Adult","No",1999-08-13,1999
"37","Male","Adult","No",1999-08-17,1999
"37","Male","Adult","No",1999-08-20,1999
"37","Male","Adult","No",1999-08-21,1999
"37","Male","Adult","No",2001-03-01,2001
"37","Male","Adult","No",2001-08-06,2001
"37","Male","Adult","No",2002-08-21,2002
"37","Male","Adult","No",2002-08-22,2002
"37","Male","Adult","No",2002-08-28,2002
"370",NA,"Adult","No",1990-07-11,1990
"374",NA,"Adult","No",1990-07-12,1990
"375",NA,"Adult","No",1990-07-12,1990
"380",NA,"Adult","No",1990-07-14,1990
"383",NA,"Adult","No",1990-07-14,1990
"384",NA,"Adult","No",1990-07-14,1990
"385","FemaleJ","Adult","No",1990-07-14,1990
"385","FemaleJ","Adult","No",1994-08-07,1994
"386","FemaleJ","Adult","No",1990-07-14,1990
"389","FemaleJ","Adult","No",1990-07-14,1990
"389","FemaleJ","Adult","No",1990-07-16,1990
"39",NA,"Adult","No",1989-07-25,1989
"39",NA,"Adult","No",1989-08-13,1989
"390","FemaleJ","Juvenile","No",1990-07-16,1990
"390","FemaleJ","Adult","No",1994-08-13,1994
"390","FemaleJ","Adult","No",1995-08-29,1995
"391",NA,"Adult","No",1990-08-08,1990
"394",NA,"Juvenile","No",1990-07-16,1990
"395",NA,"Adult","No",1990-07-16,1990
"399","FemaleJ","Adult","No",1990-07-16,1990
"40",NA,"Adult","No",1989-07-25,1989
"40",NA,"Adult","No",1990-07-11,1990
"405",NA,"Adult","No",1990-07-27,1990
"406","FemaleJ","Adult","No",1990-07-27,1990
"406","FemaleJ","Adult","No",1990-07-28,1990
"406","FemaleJ","Adult","No",1990-07-29,1990
"407","FemaleJ","Adult","No",1990-07-27,1990
"407","FemaleJ","Adult","No",1990-07-28,1990
"407","FemaleJ","Adult","Yes",1995-08-29,1995
"407","FemaleJ","Adult","No",1996-08-22,1996
"409","FemaleJ","Adult","No",1990-07-28,1990
"409","FemaleJ","Adult","No",1993-07-15,1993
"409","FemaleJ","Adult","No",1996-06-17,1996
"409","FemaleJ","Adult","No",1996-06-19,1996
"409","FemaleJ","Adult","No",1996-06-20,1996
"409","FemaleJ","Adult","No",1996-07-08,1996
"409","FemaleJ","Adult","No",1997-07-02,1997
"409","FemaleJ","Adult","No",1997-07-06,1997
"409","FemaleJ","Adult","No",1997-07-09,1997
"409","FemaleJ","Adult","No",1997-07-13,1997
"409","FemaleJ","Adult","No",1998-07-19,1998
"409","FemaleJ","Adult","No",1998-07-20,1998
"409","FemaleJ","Adult","No",1998-07-25,1998
"409","FemaleJ","Adult","No",1998-07-27,1998
"409","FemaleJ","Adult","No",1998-08-16,1998
"409","FemaleJ","Adult","No",1998-08-19,1998
"409","FemaleJ","Adult","No",1998-08-21,1998
"409","FemaleJ","Adult","No",2002-08-05,2002
"409","FemaleJ","Adult","No",2002-08-14,2002
"409","FemaleJ","Adult","No",2002-08-22,2002
"409","FemaleJ","Adult","No",2011-08-18,2011
"409","FemaleJ","Adult","Yes",2011-08-21,2011
"41",NA,"Adult","No",1989-07-24,1989
"41",NA,"Adult","No",1989-07-25,1989
"4103","Male","Adult","No",2006-08-01,2006
"4103","Male","Adult","No",2006-08-03,2006
"4103","Male","Adult","No",2007-08-02,2007
"4103","Male","Adult","No",2010-07-30,2010
"4103","Male","Adult","No",2010-08-01,2010
"4103","Male","Adult","No",2010-08-03,2010
"4103","Male","Adult","No",2011-07-29,2011
"4103","Male","Adult","No",2011-08-21,2011
"4103","Male","Adult","No",2011-08-22,2011
"4103","Male","Adult","No",2011-08-24,2011
"4103","Male","Adult","No",2013-08-31,2013
"4103","Male","Adult","No",2015-08-15,2015
"4103","Male","Adult","No",2016-07-17,2016
"4103","Male","Adult","No",2018-05-17,2018
"4103","Male","Adult","No",2018-07-06,2018
"4103","Male","Adult","No",2018-08-16,2018
"4104","Male","Adult","No",2007-08-02,2007
"4104","Male","Adult","No",2015-08-15,2015
"4104","Male","Adult","No",2015-08-16,2015
"4104","Male","Adult","No",2015-08-30,2015
"4104","Male","Adult","No",2018-03-16,2018
"4107",NA,"Adult","No",2007-08-02,2007
"4108",NA,"Adult","No",2007-08-02,2007
"4111",NA,"Adult","No",2007-08-03,2007
"4111",NA,"Adult","No",2018-03-16,2018
"4113","FemaleJ","Adult","No",2007-08-03,2007
"4113","FemaleJ","Adult","No",2010-07-21,2010
"4113","FemaleJ","Adult","Yes",2015-08-15,2015
"4113","FemaleJ","Adult","Yes",2015-08-20,2015
"4113","FemaleJ","Adult","Yes",2015-08-28,2015
"4113","FemaleJ","Adult","Yes",2016-07-25,2016
"4113","FemaleJ","Adult","No",2018-08-15,2018
"4114","FemaleJ","Adult","No",2007-08-03,2007
"4114","FemaleJ","Adult","No",2011-08-14,2011
"4114","FemaleJ","Adult","No",2011-08-15,2011
"4114","FemaleJ","Adult","No",2011-08-18,2011
"4114","FemaleJ","Adult","No",2011-08-21,2011
"4114","FemaleJ","Adult","No",2018-08-16,2018
"4116",NA,"Adult","No",2007-08-03,2007
"4117","FemaleJ","Adult","No",2007-08-03,2007
"4117","FemaleJ","Adult","No",2011-08-14,2011
"4117","FemaleJ","Adult","No",2011-08-15,2011
"4117","FemaleJ","Adult","No",2011-08-21,2011
"4117","FemaleJ","Adult","No",2011-08-22,2011
"4117","FemaleJ","Adult","No",2016-07-17,2016
"4117","FemaleJ","Adult","No",2018-05-17,2018
"4117","FemaleJ","Adult","No",2018-08-16,2018
"4118","FemaleJ","Adult","No",2007-08-03,2007
"4118","FemaleJ","Adult","No",2010-07-21,2010
"4118","FemaleJ","Adult","No",2018-08-15,2018
"4119",NA,"Adult","No",2007-08-03,2007
"4120",NA,"Adult","No",2007-08-03,2007
"413","Male","Adult","No",1990-07-28,1990
"413","Male","Adult","No",1990-08-08,1990
"413","Male","Adult","No",1996-06-10,1996
"413","Male","Adult","No",1996-08-25,1996
"413","Male","Adult","No",1997-08-14,1997
"413","Male","Adult","No",1997-08-16,1997
"413","Male","Adult","No",1997-08-25,1997
"413","Male","Adult","No",1998-07-20,1998
"413","Male","Adult","No",1998-07-22,1998
"413","Male","Adult","No",1998-07-26,1998
"413","Male","Adult","No",1998-07-27,1998
"413","Male","Adult","No",1998-07-28,1998
"413","Male","Adult","No",1998-07-29,1998
"413","Male","Adult","No",1998-08-19,1998
"413","Male","Adult","No",1998-08-21,1998
"413","Male","Adult","No",1999-07-12,1999
"413","Male","Adult","No",1999-08-11,1999
"413","Male","Adult","No",1999-08-12,1999
"413","Male","Adult","No",1999-08-13,1999
"413","Male","Adult","No",1999-08-18,1999
"413","Male","Adult","No",1999-08-20,1999
"413","Male","Adult","No",2002-08-21,2002
"413","Male","Adult","No",2002-08-22,2002
"413","Male","Adult","No",2002-08-28,2002
"413","Male","Adult","No",2003-08-29,2003
"418","FemaleJ","Adult","No",1990-07-28,1990
"418","FemaleJ","Adult","No",1991-07-25,1991
"418","FemaleJ","Adult","No",1993-07-12,1993
"418","FemaleJ","Adult","No",1996-08-27,1996
"42",NA,"Adult","No",1989-07-25,1989
"420","FemaleJ","Adult","No",1990-07-29,1990
"420","FemaleJ","Adult","No",1990-08-05,1990
"4200",NA,"Adult","No",2008-08-31,2008
"4201",NA,"Adult","No",2008-08-31,2008
"4203","FemaleJ","Adult","No",2008-08-31,2008
"4203","FemaleJ","Adult","No",2010-07-30,2010
"4203","FemaleJ","Adult","No",2010-07-31,2010
"4203","FemaleJ","Adult","No",2011-08-19,2011
"4203","FemaleJ","Adult","No",2011-08-25,2011
"4203","FemaleJ","Adult","No",2015-08-15,2015
"4203","FemaleJ","Adult","No",2018-08-16,2018
"4206","FemaleJ","Adult","No",2011-07-28,2011
"4206","FemaleJ","Adult","No",2011-07-29,2011
"4206","FemaleJ","Adult","No",2011-08-21,2011
"4206","FemaleJ","Adult","No",2011-08-24,2011
"4206","FemaleJ","Adult","No",2018-03-16,2018
"4206","FemaleJ","Adult","No",2018-08-16,2018
"4207","FemaleJ","Adult","No",2008-09-03,2008
"4207","FemaleJ","Adult","No",2018-03-16,2018
"4208",NA,"Adult","No",2008-09-03,2008
"425",NA,"Adult","No",1990-07-28,1990
"425",NA,"Adult","No",1990-07-29,1990
"427",NA,"Adult","No",1990-07-29,1990
"427",NA,"Adult","No",1990-08-04,1990
"427",NA,"Adult","No",1990-08-08,1990
"427",NA,"Adult","No",1996-06-19,1996
"43",NA,"Adult","No",1988-08-01,1988
"43",NA,"Adult","No",1989-07-25,1989
"43",NA,"Adult","No",1989-08-10,1989
"43",NA,"Adult","No",1990-08-08,1990
"432",NA,"Adult","No",1990-07-29,1990
"432",NA,"Adult","No",1990-08-08,1990
"432",NA,"Adult","No",1993-07-15,1993
"432",NA,"Adult","No",1993-07-17,1993
"432",NA,"Adult","No",1993-07-19,1993
"433",NA,"Adult","Yes",1990-07-29,1990
"433",NA,"Adult","No",1990-08-08,1990
"433",NA,"Adult","No",1993-07-17,1993
"435",NA,"Juvenile","No",1990-07-29,1990
"435",NA,"Juvenile","No",1990-08-08,1990
"436",NA,"Adult","No",1990-07-29,1990
"436",NA,"Adult","No",1990-08-10,1990
"437","FemaleJ","Juvenile","No",1990-07-29,1990
"440","FemaleJ","Adult","No",1990-07-29,1990
"440","FemaleJ","Adult","No",1990-08-04,1990
"440","FemaleJ","Adult","No",1990-08-09,1990
"440","FemaleJ","Adult","No",1990-08-10,1990
"448",NA,"Adult","No",1990-07-29,1990
"449",NA,"Juvenile","No",1990-07-29,1990
"449",NA,"Juvenile","No",1990-08-04,1990
"449",NA,"Juvenile","No",1990-08-08,1990
"45","Male","Adult","No",1989-08-03,1989
"45","Male","Adult","No",1989-08-10,1989
"45","Male","Adult","No",1990-07-06,1990
"45","Male","Adult","No",1990-07-13,1990
"45","Male","Adult","No",1990-07-14,1990
"45","Male","Adult","No",1990-07-28,1990
"45","Male","Adult","No",1990-07-29,1990
"45","Male","Adult","No",1990-08-05,1990
"45","Male","Adult","No",1993-07-12,1993
"45","Male","Adult","No",1993-07-20,1993
"45","Male","Adult","No",1994-08-13,1994
"45","Male","Adult","No",1996-06-10,1996
"45","Male","Adult","No",1996-06-12,1996
"45","Male","Adult","No",1996-06-17,1996
"45","Male","Adult","No",1996-06-21,1996
"45","Male","Adult","No",1996-06-22,1996
"45","Male","Adult","No",1996-07-30,1996
"45","Male","Adult","No",1996-08-04,1996
"45","Male","Adult","No",1997-07-31,1997
"45","Male","Adult","No",1997-08-04,1997
"45","Male","Adult","No",1997-08-12,1997
"45","Male","Adult","No",1997-08-14,1997
"45","Male","Adult","No",1997-08-16,1997
"45","Male","Adult","No",1997-08-18,1997
"45","Male","Adult","No",1997-08-25,1997
"45","Male","Adult","No",1998-07-14,1998
"45","Male","Adult","No",1998-07-21,1998
"45","Male","Adult","No",1998-07-26,1998
"45","Male","Adult","No",1998-07-27,1998
"45","Male","Adult","No",1998-07-28,1998
"45","Male","Adult","No",1998-08-09,1998
"45","Male","Adult","No",1998-08-10,1998
"45","Male","Adult","No",1998-08-11,1998
"45","Male","Adult","No",1998-08-15,1998
"45","Male","Adult","No",1998-08-16,1998
"45","Male","Adult","No",1998-08-17,1998
"45","Male","Adult","No",1999-07-15,1999
"45","Male","Adult","No",1999-07-16,1999
"45","Male","Adult","No",1999-07-22,1999
"45","Male","Adult","No",1999-08-12,1999
"45","Male","Adult","No",1999-08-18,1999
"45","Male","Adult","No",2001-08-30,2001
"45","Male","Adult","No",2002-08-19,2002
"45","Male","Adult","No",2003-07-07,2003
"45","Male","Adult","No",2003-08-28,2003
"45","Male","Adult","No",2003-08-29,2003
"45","Male","Adult","No",2003-09-26,2003
"45","Male","Adult","No",2010-07-21,2010
"45","Male","Adult","No",2011-08-21,2011
"45","Male","Adult","Yes",2011-08-31,2011
"45","Male","Adult","No",2013-08-31,2013
"45","Male","Adult","No",2013-09-06,2013
"45","Male","Adult","No",2013-09-07,2013
"45","Male","Adult","Yes",2015-08-15,2015
"45","Male","Adult","No",2016-07-17,2016
"45","Male","Adult","Yes",2018-05-17,2018
"45","Male","Adult","No",2018-07-06,2018
"45","Male","Adult","No",2018-08-15,2018
